st,ag_dist,cnty,num_owp,cv,id,lat,lon
South Dakota,EAST CENTRAL,Minnehaha,10,99.95,SD,43.667472,–96.795726
South Dakota,EAST CENTRAL,Moody,3,99.95,SD,44.012429,–96.676054
South Dakota,EAST CENTRAL,Sanborn,3,99.95,SD,44.021032,–98.092105
South Dakota,NORTH CENTRAL,Brown,4,99.95,SD,45.589254,–98.352175
South Dakota,NORTH CENTRAL,Edmunds,2,99.95,SD,45.41168,–99.205362
South Dakota,NORTH CENTRAL,Faulk,2,99.95,SD,45.065476,–99.153564
South Dakota,NORTH CENTRAL,Spink,3,99.95,SD,44.931034,–98.339644
South Dakota,NORTH CENTRAL,Walworth,3,99.95,SD,45.427605,–100.027856
South Dakota,NORTHEAST,Clark,2,99.95,SD,44.855211,–97.724912
South Dakota,NORTHEAST,Codington,2,99.95,SD,44.966324,–97.198843
South Dakota,NORTHEAST,Day,2,99.95,SD,45.362283,–97.593734
South Dakota,NORTHEAST,Deuel,4,99.95,SD,44.75629,–96.690239
South Dakota,NORTHEAST,Grant,3,99.95,SD,45.172637,–96.772261
South Dakota,NORTHEAST,Hamlin,4,99.95,SD,44.680619,–97.178598
South Dakota,NORTHEAST,Marshall,1,99.95,SD,45.737054,–97.580884
South Dakota,NORTHEAST,Roberts,4,99.95,SD,45.623397,–96.947551
South Dakota,NORTHWEST,Butte,6,99.95,SD,44.896435,–103.501762
South Dakota,NORTHWEST,Harding,1,99.95,SD,45.596612,–103.473867
South Dakota,SOUTH CENTRAL,Gregory,3,99.95,SD,43.179094,–99.202158
South Dakota,SOUTH CENTRAL,Lyman,3,99.95,SD,43.894812,–99.841925
South Dakota,SOUTH CENTRAL,Mellette,1,99.95,SD,43.58493,–100.760598
South Dakota,SOUTH CENTRAL,Tripp,2,99.95,SD,43.349729,–99.876219
South Dakota,SOUTHEAST,Bon Homme,1,99.95,SD,42.986031,–97.885613
South Dakota,SOUTHEAST,Charles Mix,2,99.95,SD,43.206185,–98.595143
South Dakota,SOUTHEAST,Clay,3,99.95,SD,42.912997,–96.979795
South Dakota,SOUTHEAST,Hutchinson,3,99.95,SD,43.33671,–97.749383
South Dakota,SOUTHEAST,Lincoln,13,99.95,SD,43.27942,–96.722286
South Dakota,SOUTHEAST,Turner,7,99.95,SD,43.30867,–97.150185
South Dakota,SOUTHEAST,Union,1,99.95,SD,42.831106,–96.650829
South Dakota,SOUTHEAST,Yankton,11,99.95,SD,43.006607,–97.388339
South Dakota,SOUTHWEST,Custer,2,99.95,SD,43.684943,–103.462250
South Dakota,SOUTHWEST,Fall River,1,99.95,SD,43.221504,–103.512102
South Dakota,WEST CENTRAL,Haakon,3,99.95,SD,44.284312,–101.591790
South Dakota,WEST CENTRAL,Jackson,1,99.95,SD,43.677294,–101.626455
South Dakota,WEST CENTRAL,Lawrence,7,99.95,SD,44.353669,–103.796528
South Dakota,WEST CENTRAL,Meade,14,99.95,SD,44.606792,–102.715864
South Dakota,WEST CENTRAL,Pennington,13,99.95,SD,44.002349,–102.823802
South Dakota,WEST CENTRAL,Stanley,3,99.95,SD,44.415547,–100.749163
Tennessee,CENTRAL BASIN,Bedford,28,84.9,TN,35.51366,–86.458294
Tennessee,CENTRAL BASIN,Cannon,18,84.9,TN,35.808394,–86.062404
Tennessee,CENTRAL BASIN,Davidson,20,84.9,TN,36.169129,–86.784790
Tennessee,CENTRAL BASIN,Dekalb,9,84.9,TN,35.98222,–85.833596
Tennessee,CENTRAL BASIN,Giles,27,84.9,TN,35.202723,–87.035319
Tennessee,CENTRAL BASIN,Jackson,12,84.9,TN,36.354242,–85.674182
Tennessee,CENTRAL BASIN,Lincoln,25,84.9,TN,35.142532,–86.593388
Tennessee,CENTRAL BASIN,Macon,10,84.9,TN,36.537838,–86.001231
Tennessee,CENTRAL BASIN,Marshall,19,84.9,TN,35.468387,–86.765886
Tennessee,CENTRAL BASIN,Maury,41,84.9,TN,35.615696,–87.077763
Tennessee,CENTRAL BASIN,Moore,7,84.9,TN,35.288889,–86.358684
Tennessee,CENTRAL BASIN,Rutherford,43,84.9,TN,35.843369,–86.417213
Tennessee,CENTRAL BASIN,Smith,19,84.9,TN,36.25565,–85.942078
Tennessee,CENTRAL BASIN,Sumner,21,84.9,TN,36.470015,–86.458517
Tennessee,CENTRAL BASIN,Trousdale,2,84.9,TN,36.39303,–86.156691
Tennessee,CENTRAL BASIN,Williamson,30,84.9,TN,35.894972,–86.896958
Tennessee,CENTRAL BASIN,Wilson,41,84.9,TN,36.148476,–86.290210
Tennessee,CUMBERLAND PLATEAU,Bledsoe,3,84.9,TN,35.593668,–85.205979
Tennessee,CUMBERLAND PLATEAU,Coffee,30,84.9,TN,35.488759,–86.078219
Tennessee,CUMBERLAND PLATEAU,Cumberland,13,84.9,TN,35.952398,–84.994761
Tennessee,CUMBERLAND PLATEAU,Fentress,10,84.9,TN,36.376079,–84.932703
Tennessee,CUMBERLAND PLATEAU,Franklin,13,84.9,TN,35.155926,–86.099203
Tennessee,CUMBERLAND PLATEAU,Grundy,7,84.9,TN,35.387273,–85.722188
Tennessee,CUMBERLAND PLATEAU,Marion,10,84.9,TN,35.133422,–85.618399
Tennessee,CUMBERLAND PLATEAU,Morgan,12,84.9,TN,36.138697,–84.639262
Tennessee,CUMBERLAND PLATEAU,Overton,13,84.9,TN,36.34485,–85.283076
Tennessee,CUMBERLAND PLATEAU,Pickett,3,84.9,TN,36.559364,–85.075741
Tennessee,CUMBERLAND PLATEAU,Putnam,21,84.9,TN,36.140807,–85.496928
Tennessee,CUMBERLAND PLATEAU,Scott,13,84.9,TN,36.437239,–84.498386
Tennessee,CUMBERLAND PLATEAU,Sequatchie,8,84.9,TN,35.372335,–85.410344
Tennessee,CUMBERLAND PLATEAU,Van Buren,10,84.9,TN,35.699245,–85.458411
Tennessee,CUMBERLAND PLATEAU,Warren,15,84.9,TN,35.678282,–85.777363
Tennessee,CUMBERLAND PLATEAU,White,10,84.9,TN,35.927062,–85.455766
Tennessee,DELTA,Dyer,4,84.9,TN,36.054196,–89.398306
Tennessee,DELTA,Lake,1,84.9,TN,36.333905,–89.485537
Tennessee,DELTA,Obion,15,84.9,TN,36.358175,–89.150175
Tennessee,DELTA,Shelby,21,84.9,TN,35.183794,–89.895397
Tennessee,DELTA,Tipton,13,84.9,TN,35.500297,–89.763708
Tennessee,EAST TENNESSEE,Anderson,21,84.9,TN,36.116731,–84.195418
Tennessee,EAST TENNESSEE,Blount,31,84.9,TN,35.688185,–83.922973
Tennessee,EAST TENNESSEE,Bradley,13,84.9,TN,35.153914,–84.859414
Tennessee,EAST TENNESSEE,Campbell,4,84.9,TN,36.401592,–84.159250
Tennessee,EAST TENNESSEE,Carter,12,84.9,TN,36.284744,–82.126593
Tennessee,EAST TENNESSEE,Claiborne,22,84.9,TN,36.501557,–83.660724
Tennessee,EAST TENNESSEE,Cocke,12,84.9,TN,35.916198,–83.119223
Tennessee,EAST TENNESSEE,Grainger,14,84.9,TN,36.277463,–83.509493
Tennessee,EAST TENNESSEE,Greene,33,84.9,TN,36.178998,–82.847746
Tennessee,EAST TENNESSEE,Hamblen,9,84.9,TN,36.218397,–83.266071
Tennessee,EAST TENNESSEE,Hamilton,29,84.9,TN,35.159186,–85.202296
Tennessee,EAST TENNESSEE,Hancock,7,84.9,TN,36.52142,–83.227453
Tennessee,EAST TENNESSEE,Hawkins,29,84.9,TN,36.452206,–82.931386
Tennessee,EAST TENNESSEE,Jefferson,19,84.9,TN,36.048479,–83.440966
Tennessee,EAST TENNESSEE,Johnson,31,84.9,TN,36.453204,–81.861237
Tennessee,EAST TENNESSEE,Knox,25,84.9,TN,35.992727,–83.937721
Tennessee,EAST TENNESSEE,Loudon,12,84.9,TN,35.73745,–84.316204
Tennessee,EAST TENNESSEE,Mcminn,26,84.9,TN,35.424471,–84.619963
Tennessee,EAST TENNESSEE,Meigs,4,84.9,TN,35.503397,–84.823888
Tennessee,EAST TENNESSEE,Monroe,33,84.9,TN,35.447666,–84.249786
Tennessee,EAST TENNESSEE,Polk,12,84.9,TN,35.109437,–84.541112
Tennessee,EAST TENNESSEE,Rhea,8,84.9,TN,35.600587,–84.949552
Tennessee,EAST TENNESSEE,Roane,29,84.9,TN,35.847472,–84.523861
Tennessee,EAST TENNESSEE,Sevier,22,84.9,TN,35.791284,–83.521955
Tennessee,EAST TENNESSEE,Sullivan,20,84.9,TN,36.510212,–82.299397
Tennessee,EAST TENNESSEE,Unicoi,9,84.9,TN,36.100215,–82.418245
Tennessee,EAST TENNESSEE,Union,6,84.9,TN,36.28414,–83.836088
Tennessee,EAST TENNESSEE,Washington,32,84.9,TN,36.295665,–82.495037
Tennessee,WEST TENNESSEE,Benton,4,84.9,TN,36.069253,–88.071212
Tennessee,WEST TENNESSEE,Carroll,7,84.9,TN,35.967896,–88.451659
Tennessee,WEST TENNESSEE,Chester,3,84.9,TN,35.416639,–88.605505
Tennessee,WEST TENNESSEE,Crockett,4,84.9,TN,35.811312,–89.135349
Tennessee,WEST TENNESSEE,Decatur,13,84.9,TN,35.603422,–88.107384
Tennessee,WEST TENNESSEE,Fayette,13,84.9,TN,35.196993,–89.413803
Tennessee,WEST TENNESSEE,Gibson,3,84.9,TN,35.991694,–88.933776
Tennessee,WEST TENNESSEE,Hardeman,5,84.9,TN,35.218131,–88.989037
Tennessee,WEST TENNESSEE,Hardin,8,84.9,TN,35.201893,–88.185696
Tennessee,WEST TENNESSEE,Haywood,3,84.9,TN,35.58669,–89.282536
Tennessee,WEST TENNESSEE,Henderson,8,84.9,TN,35.653995,–88.387674
Tennessee,WEST TENNESSEE,Henry,16,84.9,TN,36.325398,–88.300384
Tennessee,WEST TENNESSEE,Madison,5,84.9,TN,35.606056,–88.833424
Tennessee,WEST TENNESSEE,Mcnairy,8,84.9,TN,35.175626,–88.564671
Tennessee,WEST TENNESSEE,Weakley,16,84.9,TN,36.303523,–88.720785
Tennessee,WESTERN RIM,Cheatham,28,84.9,TN,36.25518,–87.100816
Tennessee,WESTERN RIM,Dickson,23,84.9,TN,36.145533,–87.364155
Tennessee,WESTERN RIM,Hickman,8,84.9,TN,35.802396,–87.467114
Tennessee,WESTERN RIM,Houston,3,84.9,TN,36.285777,–87.705605
Tennessee,WESTERN RIM,Humphreys,11,84.9,TN,36.04044,–87.790625
Tennessee,WESTERN RIM,Lawrence,23,84.9,TN,35.220476,–87.396546
Tennessee,WESTERN RIM,Lewis,11,84.9,TN,35.523244,–87.496983
Tennessee,WESTERN RIM,Montgomery,10,84.9,TN,36.500354,–87.380887
Tennessee,WESTERN RIM,Perry,4,84.9,TN,35.659785,–87.877027
Tennessee,WESTERN RIM,Robertson,22,84.9,TN,36.52753,–86.869377
Tennessee,WESTERN RIM,Stewart,4,84.9,TN,36.511756,–87.851548
Tennessee,WESTERN RIM,Wayne,4,84.9,TN,35.242687,–87.819703
Texas,BLACKLANDS,Bell,31,84.8,TX,31.04211,–97.481921
Texas,BLACKLANDS,Bosque,16,84.8,TX,31.900764,–97.637632
Texas,BLACKLANDS,Collin,108,84.8,TX,33.193885,–96.578153
Texas,BLACKLANDS,Cooke,30,84.8,TX,33.639169,–97.210372
Texas,BLACKLANDS,Coryell,15,84.8,TX,31.391177,–97.798022
Texas,BLACKLANDS,Dallas,12,84.8,TX,32.766987,–96.778424
Texas,BLACKLANDS,Delta,13,84.8,TX,33.385933,–95.673350
Texas,BLACKLANDS,Denton,73,84.8,TX,33.205005,–97.119046
Texas,BLACKLANDS,Ellis,41,84.8,TX,32.347279,–96.798336
Texas,BLACKLANDS,Falls,5,84.8,TX,31.25193,–96.934128
Texas,BLACKLANDS,Fannin,42,84.8,TX,33.591161,–96.104988
Texas,BLACKLANDS,Grayson,76,84.8,TX,33.624508,–96.675699
Texas,BLACKLANDS,Hamilton,8,84.8,TX,31.706982,–98.111794
Texas,BLACKLANDS,Hill,17,84.8,TX,31.98224,–97.129886
Texas,BLACKLANDS,Hunt,88,84.8,TX,33.123438,–96.083807
Texas,BLACKLANDS,Johnson,38,84.8,TX,32.379511,–97.364823
Texas,BLACKLANDS,Kaufman,37,84.8,TX,32.598944,–96.288378
Texas,BLACKLANDS,Lamar,19,84.8,TX,33.667263,–95.570348
Texas,BLACKLANDS,Limestone,14,84.8,TX,31.547543,–96.593623
Texas,BLACKLANDS,Mclennan,37,84.8,TX,31.549493,–97.201472
Texas,BLACKLANDS,Milam,21,84.8,TX,30.791242,–96.984395
Texas,BLACKLANDS,Navarro,19,84.8,TX,32.04845,–96.476908
Texas,BLACKLANDS,Rockwall,20,84.8,TX,32.889216,–96.407501
Texas,BLACKLANDS,Tarrant,11,84.8,TX,32.77204,–97.291291
Texas,BLACKLANDS,Williamson,47,84.8,TX,30.64903,–97.605069
Texas,COASTAL BEND,Nueces,5,84.8,TX,27.739406,–97.521643
Texas,COASTAL BEND,Refugio,1,84.8,TX,28.312496,–97.160479
Texas,COASTAL BEND,San Patricio,14,84.8,TX,28.011782,–97.517165
Texas,CROSS TIMBERS,Archer,4,84.8,TX,33.616305,–98.687267
Texas,CROSS TIMBERS,Brown,12,84.8,TX,31.764103,–98.998470
Texas,CROSS TIMBERS,Callahan,9,84.8,TX,32.29315,–99.372249
Texas,CROSS TIMBERS,Clay,7,84.8,TX,33.785904,–98.212918
Texas,CROSS TIMBERS,Comanche,10,84.8,TX,31.951645,–98.549617
Texas,CROSS TIMBERS,Eastland,11,84.8,TX,32.324645,–98.836560
Texas,CROSS TIMBERS,Erath,25,84.8,TX,32.238136,–98.222377
Texas,CROSS TIMBERS,Hood,9,84.8,TX,32.430149,–97.831677
Texas,CROSS TIMBERS,Jack,2,84.8,TX,33.232277,–98.171902
Texas,CROSS TIMBERS,Mills,4,84.8,TX,31.494889,–98.594623
Texas,CROSS TIMBERS,Montague,5,84.8,TX,33.676289,–97.724747
Texas,CROSS TIMBERS,Palo Pinto,8,84.8,TX,32.75221,–98.317974
Texas,CROSS TIMBERS,Parker,42,84.8,TX,32.777096,–97.805905
Texas,CROSS TIMBERS,Shackelford,1,84.8,TX,32.743788,–99.347045
Texas,CROSS TIMBERS,Somervell,5,84.8,TX,32.217942,–97.769211
Texas,CROSS TIMBERS,Stephens,6,84.8,TX,32.731531,–98.840081
Texas,CROSS TIMBERS,Throckmorton,3,84.8,TX,33.170712,–99.206137
Texas,CROSS TIMBERS,Wise,20,84.8,TX,33.219095,–97.653997
Texas,CROSS TIMBERS,Young,3,84.8,TX,33.158787,–98.678267
Texas,EAST TEXAS NORTH,Anderson,25,84.8,TX,31.841266,–95.661744
Texas,EAST TEXAS NORTH,Bowie,16,84.8,TX,33.446051,–94.422375
Texas,EAST TEXAS NORTH,Camp,8,84.8,TX,32.974581,–94.979085
Texas,EAST TEXAS NORTH,Cass,16,84.8,TX,33.083698,–94.357579
Texas,EAST TEXAS NORTH,Cherokee,21,84.8,TX,31.843859,–95.156504
Texas,EAST TEXAS NORTH,Franklin,3,84.8,TX,33.175846,–95.219066
Texas,EAST TEXAS NORTH,Gregg,15,84.8,TX,32.486397,–94.816276
Texas,EAST TEXAS NORTH,Harrison,32,84.8,TX,32.547993,–94.374425
Texas,EAST TEXAS NORTH,Henderson,27,84.8,TX,32.211633,–95.853418
Texas,EAST TEXAS NORTH,Hopkins,15,84.8,TX,33.148959,–95.565194
Texas,EAST TEXAS NORTH,Houston,8,84.8,TX,31.323036,–95.421600
Texas,EAST TEXAS NORTH,Marion,2,84.8,TX,32.797757,–94.357673
Texas,EAST TEXAS NORTH,Morris,6,84.8,TX,33.116466,–94.731265
Texas,EAST TEXAS NORTH,Nacogdoches,15,84.8,TX,31.62056,–94.620250
Texas,EAST TEXAS NORTH,Panola,15,84.8,TX,32.163978,–94.305156
Texas,EAST TEXAS NORTH,Rains,9,84.8,TX,32.87058,–95.795440
Texas,EAST TEXAS NORTH,Red River,14,84.8,TX,33.619626,–95.048429
Texas,EAST TEXAS NORTH,Rusk,6,84.8,TX,32.109423,–94.756382
Texas,EAST TEXAS NORTH,Shelby,7,84.8,TX,31.790137,–94.142565
Texas,EAST TEXAS NORTH,Smith,61,84.8,TX,32.377093,–95.269630
Texas,EAST TEXAS NORTH,Titus,5,84.8,TX,33.214599,–94.966783
Texas,EAST TEXAS NORTH,Upshur,9,84.8,TX,32.735878,–94.941649
Texas,EAST TEXAS NORTH,Van Zandt,40,84.8,TX,32.558948,–95.836391
Texas,EAST TEXAS NORTH,Wood,13,84.8,TX,32.783588,–95.382166
Texas,EAST TEXAS SOUTH,Angelina,15,84.8,TX,31.251951,–94.611056
Texas,EAST TEXAS SOUTH,Brazos,28,84.8,TX,30.656725,–96.302389
Texas,EAST TEXAS SOUTH,Freestone,14,84.8,TX,31.701654,–96.144237
Texas,EAST TEXAS SOUTH,Grimes,25,84.8,TX,30.543231,–95.988082
Texas,EAST TEXAS SOUTH,Hardin,13,84.8,TX,30.329612,–94.393149
Texas,EAST TEXAS SOUTH,Jasper,6,84.8,TX,30.752932,–94.022294
Texas,EAST TEXAS SOUTH,Leon,7,84.8,TX,31.300493,–95.995622
Texas,EAST TEXAS SOUTH,Madison,1,84.8,TX,30.966878,–95.930372
Texas,EAST TEXAS SOUTH,Montgomery,34,84.8,TX,30.302364,–95.503523
Texas,EAST TEXAS SOUTH,Newton,5,84.8,TX,30.786718,–93.739250
Texas,EAST TEXAS SOUTH,Polk,11,84.8,TX,30.784553,–94.837338
Texas,EAST TEXAS SOUTH,Robertson,26,84.8,TX,31.025481,–96.514941
Texas,EAST TEXAS SOUTH,Sabine,7,84.8,TX,31.3433,–93.851913
Texas,EAST TEXAS SOUTH,San Augustine,2,84.8,TX,31.382449,–94.163180
Texas,EAST TEXAS SOUTH,San Jacinto,25,84.8,TX,30.574218,–95.162852
Texas,EAST TEXAS SOUTH,Trinity,6,84.8,TX,31.087483,–95.153291
Texas,EAST TEXAS SOUTH,Tyler,34,84.8,TX,30.769579,–94.379449
Texas,EAST TEXAS SOUTH,Walker,35,84.8,TX,30.74309,–95.569888
Texas,EAST TEXAS SOUTH,Waller,54,84.8,TX,30.013578,–95.982102
Texas,EDWARDS PLATEAU,Bandera,20,84.8,TX,29.755748,–99.260682
Texas,EDWARDS PLATEAU,Blanco,26,84.8,TX,30.265605,–98.399977
Texas,EDWARDS PLATEAU,Burnet,26,84.8,TX,30.789616,–98.201195
Texas,EDWARDS PLATEAU,Coke,2,84.8,TX,31.877105,–100.635236
Texas,EDWARDS PLATEAU,Crockett,1,84.8,TX,30.717532,–101.404211
Texas,EDWARDS PLATEAU,Edwards,1,84.8,TX,29.985877,–100.307373
Texas,EDWARDS PLATEAU,Gillespie,11,84.8,TX,30.32639,–98.942106
Texas,EDWARDS PLATEAU,Kendall,11,84.8,TX,29.944524,–98.711094
Texas,EDWARDS PLATEAU,Kerr,8,84.8,TX,30.053928,–99.351968
Texas,EDWARDS PLATEAU,Kimble,3,84.8,TX,30.479472,–99.746396
Texas,EDWARDS PLATEAU,Lampasas,15,84.8,TX,31.196731,–98.240889
Texas,EDWARDS PLATEAU,Llano,2,84.8,TX,30.707585,–98.684690
Texas,EDWARDS PLATEAU,Mcculloch,2,84.8,TX,31.205477,–99.359856
Texas,EDWARDS PLATEAU,San Saba,13,84.8,TX,31.155138,–98.819292
Texas,EDWARDS PLATEAU,Tom Green,8,84.8,TX,31.401583,–100.461355
Texas,EDWARDS PLATEAU,Uvalde,3,84.8,TX,29.35034,–99.761074
Texas,EDWARDS PLATEAU,Val Verde,7,84.8,TX,29.884961,–101.146646
Texas,LOWER VALLEY,Cameron,4,84.8,TX,26.102923,–97.478958
Texas,LOWER VALLEY,Hidalgo,8,84.8,TX,26.396384,–98.180990
Texas,LOWER VALLEY,Willacy,3,84.8,TX,26.481092,–97.584224
Texas,NORTHERN HIGH PLAINS,Carson,4,84.8,TX,35.405496,–101.355356
Texas,NORTHERN HIGH PLAINS,Floyd,1,84.8,TX,34.073731,–101.303274
Texas,NORTHERN HIGH PLAINS,Hale,1,84.8,TX,34.068436,–101.822888
Texas,NORTHERN HIGH PLAINS,Hutchinson,3,84.8,TX,35.837047,–101.362746
Texas,NORTHERN HIGH PLAINS,Potter,3,84.8,TX,35.398675,–101.893804
Texas,NORTHERN HIGH PLAINS,Randall,6,84.8,TX,34.962529,–101.895547
Texas,NORTHERN HIGH PLAINS,Swisher,1,84.8,TX,34.53046,–101.732852
Texas,NORTHERN LOW PLAINS,Dickens,1,84.8,TX,33.614666,–100.786095
Texas,NORTHERN LOW PLAINS,Kent,1,84.8,TX,33.18478,–100.769720
Texas,NORTHERN LOW PLAINS,Wheeler,4,84.8,TX,35.392593,–100.253107
Texas,NORTHERN LOW PLAINS,Wichita,6,84.8,TX,33.991103,–98.716851
Texas,NORTHERN LOW PLAINS,Wilbarger,6,84.8,TX,34.08492,–99.242440
Texas,SOUTH CENTRAL,Austin,45,84.8,TX,29.891901,–96.270170
Texas,SOUTH CENTRAL,Bastrop,37,84.8,TX,30.103128,–97.311859
Texas,SOUTH CENTRAL,Bee,8,84.8,TX,28.416077,–97.742586
Texas,SOUTH CENTRAL,Bexar,10,84.8,TX,29.448671,–98.520147
Texas,SOUTH CENTRAL,Burleson,19,84.8,TX,30.493487,–96.622091
Texas,SOUTH CENTRAL,Caldwell,21,84.8,TX,29.840422,–97.631097
Texas,SOUTH CENTRAL,Colorado,6,84.8,TX,29.595908,–96.508389
Texas,SOUTH CENTRAL,Comal,18,84.8,TX,29.803019,–98.255201
Texas,SOUTH CENTRAL,Dewitt,8,84.8,TX,29.082342,–97.361656
Texas,SOUTH CENTRAL,Fayette,39,84.8,TX,29.877886,–96.921231
Texas,SOUTH CENTRAL,Goliad,14,84.8,TX,28.6607,–97.430415
Texas,SOUTH CENTRAL,Gonzales,7,84.8,TX,29.468704,–97.477738
Texas,SOUTH CENTRAL,Guadalupe,28,84.8,TX,29.583208,–97.949027
Texas,SOUTH CENTRAL,Hays,10,84.8,TX,30.061225,–98.029267
Texas,SOUTH CENTRAL,Karnes,9,84.8,TX,28.907618,–97.860767
Texas,SOUTH CENTRAL,Lavaca,17,84.8,TX,29.382578,–96.923633
Texas,SOUTH CENTRAL,Lee,7,84.8,TX,30.321105,–96.976365
Texas,SOUTH CENTRAL,Medina,19,84.8,TX,29.353661,–99.111085
Texas,SOUTH CENTRAL,Travis,29,84.8,TX,30.239513,–97.691270
Texas,SOUTH CENTRAL,Washington,22,84.8,TX,30.215075,–96.410272
Texas,SOUTH CENTRAL,Wilson,13,84.8,TX,29.174303,–98.085899
Texas,SOUTH TEXAS,Atascosa,12,84.8,TX,28.894296,–98.528187
Texas,SOUTH TEXAS,Dimmit,3,84.8,TX,28.423587,–99.765871
Texas,SOUTH TEXAS,Frio,10,84.8,TX,28.869334,–99.108788
Texas,SOUTH TEXAS,Jim Wells,2,84.8,TX,27.733516,–98.090814
Texas,SOUTH TEXAS,La Salle,2,84.8,TX,28.351098,–99.096774
Texas,SOUTH TEXAS,Live Oak,10,84.8,TX,28.351535,–98.126961
Texas,SOUTH TEXAS,Webb,3,84.8,TX,27.770584,–99.326641
Texas,SOUTH TEXAS,Zavala,3,84.8,TX,28.864652,–99.759830
Texas,SOUTHERN HIGH PLAINS,Bailey,2,84.8,TX,34.067521,–102.830345
Texas,SOUTHERN HIGH PLAINS,Cochran,1,84.8,TX,33.60844,–102.830449
Texas,SOUTHERN HIGH PLAINS,Gaines,8,84.8,TX,32.743942,–102.631562
Texas,SOUTHERN HIGH PLAINS,Lubbock,1,84.8,TX,33.611469,–101.819944
Texas,SOUTHERN HIGH PLAINS,Lynn,5,84.8,TX,33.178412,–101.818493
Texas,SOUTHERN HIGH PLAINS,Martin,1,84.8,TX,32.30983,–101.961836
Texas,SOUTHERN HIGH PLAINS,Midland,8,84.8,TX,31.870896,–102.024326
Texas,SOUTHERN LOW PLAINS,Coleman,4,84.8,TX,31.914205,–99.346622
Texas,SOUTHERN LOW PLAINS,Jones,6,84.8,TX,32.743709,–99.874430
Texas,SOUTHERN LOW PLAINS,Nolan,1,84.8,TX,32.312338,–100.418108
Texas,SOUTHERN LOW PLAINS,Runnels,4,84.8,TX,31.833311,–99.967856
Texas,SOUTHERN LOW PLAINS,Scurry,2,84.8,TX,32.744462,–100.913399
Texas,SOUTHERN LOW PLAINS,Stonewall,4,84.8,TX,33.17958,–100.253807
Texas,SOUTHERN LOW PLAINS,Taylor,5,84.8,TX,32.295684,–99.893220
Texas,TRANS-PECOS,Brewster,3,84.8,TX,29.808997,–103.252458
Texas,TRANS-PECOS,El Paso,9,84.8,TX,31.766403,–106.241391
Texas,TRANS-PECOS,Ward,1,84.8,TX,31.513069,–103.105113
Texas,UPPER COAST,Brazoria,30,84.8,TX,29.167818,–95.434647
Texas,UPPER COAST,Chambers,2,84.8,TX,29.703933,–94.668875
Texas,UPPER COAST,Fort Bend,12,84.8,TX,29.526602,–95.771015
Texas,UPPER COAST,Galveston,7,84.8,TX,29.228706,–94.894865
Texas,UPPER COAST,Harris,39,84.8,TX,29.857273,–95.393037
Texas,UPPER COAST,Jefferson,15,84.8,TX,29.854,–94.149331
Texas,UPPER COAST,Liberty,12,84.8,TX,30.162189,–94.822682
Texas,UPPER COAST,Matagorda,5,84.8,TX,28.783341,–95.997755
Texas,UPPER COAST,Orange,14,84.8,TX,30.120918,–93.893358
Texas,UPPER COAST,Victoria,22,84.8,TX,28.79637,–96.971198
Texas,UPPER COAST,Wharton,15,84.8,TX,29.278481,–96.229675
Utah,CENTRAL,Juab,3,99.95,UT,39.710827,–112.794262
Utah,CENTRAL,Millard,11,99.95,UT,39.09454,–113.525014
Utah,CENTRAL,Sanpete,13,99.95,UT,39.380588,–111.570451
Utah,CENTRAL,Sevier,8,99.95,UT,38.746825,–111.811930
Utah,CENTRAL,Utah,69,99.95,UT,40.120409,–111.668667
Utah,EASTERN,Carbon,25,99.95,UT,39.67005,–110.590357
Utah,EASTERN,Duchesne,19,99.95,UT,40.289649,–110.429830
Utah,EASTERN,Emery,7,99.95,UT,39.009028,–110.721111
Utah,EASTERN,Grand,9,99.95,UT,38.974326,–109.573450
Utah,EASTERN,San Juan,5,99.95,UT,37.623064,–109.789320
Utah,EASTERN,Summit,12,99.95,UT,40.87206,–110.968486
Utah,EASTERN,Uintah,15,99.95,UT,40.125887,–109.517748
Utah,EASTERN,Wasatch,12,99.95,UT,40.334884,–111.161568
Utah,NORTHERN,Box Elder,30,99.95,UT,41.476021,–113.052922
Utah,NORTHERN,Cache,35,99.95,UT,41.734225,–111.744581
Utah,NORTHERN,Davis,35,99.95,UT,41.037045,–112.202123
Utah,NORTHERN,Morgan,3,99.95,UT,41.091027,–111.577885
Utah,NORTHERN,Rich,2,99.95,UT,41.627598,–111.240227
Utah,NORTHERN,Salt Lake,23,99.95,UT,40.667882,–111.924244
Utah,NORTHERN,Tooele,9,99.95,UT,40.467692,–113.124015
Utah,NORTHERN,Weber,28,99.95,UT,41.270355,–111.875879
Utah,SOUTHERN,Beaver,1,99.95,UT,38.357535,–113.238948
Utah,SOUTHERN,Garfield,6,99.95,UT,37.831622,–111.450886
Utah,SOUTHERN,Iron,2,99.95,UT,37.882727,–113.290059
Utah,SOUTHERN,Kane,1,99.95,UT,37.275118,–111.815413
Utah,SOUTHERN,Washington,10,99.95,UT,37.262531,–113.487800
Utah,SOUTHERN,Wayne,8,99.95,UT,38.261229,–110.990323
Vermont,ALL COUNTIES,Addison,35,58.7,VT,44.031248,–73.141581
Vermont,ALL COUNTIES,Bennington,12,58.7,VT,43.035325,–73.111460
Vermont,ALL COUNTIES,Caledonia,20,58.7,VT,44.468791,–72.112168
Vermont,ALL COUNTIES,Chittenden,41,58.7,VT,44.460676,–73.070525
Vermont,ALL COUNTIES,Franklin,17,58.7,VT,44.858964,–72.909402
